index,start,end,track,display_name
426,318.1604926674973,320.5407207898015,2018_11_15_Sec_4_P1_Shankara_slates,Performer2_Sess1_Shankarabharanam
428,272.3160989168982,274.4663049937697,2018_11_15_Sec_4_P1_Shankara_slates,Performer2_Sess1_Shankarabharanam
445,130.01246046199557,132.84273171666825,2018_11_15_Sec_6_P1_Varaali_slates,Performer2_Sess1_Varali
446,141.12352535224764,144.0838090673823,2018_11_15_Sec_6_P1_Varaali_slates,Performer2_Sess1_Varali
447,168.83618134764686,170.89637879804462,2018_11_15_Sec_6_P1_Varaali_slates,Performer2_Sess1_Varali
449,148.55423751557555,150.6644397584587,2018_11_15_Sec_6_P1_Varaali_slates,Performer2_Sess1_Varali
453,77.05738521997506,79.07757883638453,2018_11_15_Sec_6_P1_Varaali_slates,Performer2_Sess1_Varali
464,133.8428275663759,136.5330854020895,2018_11_15_Sec_8_P1_Bilahari_slates,Performer2_Sess1_Bilahari
465,113.6408914022812,116.24114061152112,2018_11_15_Sec_8_P1_Bilahari_slates,Performer2_Sess1_Bilahari
466,106.300187865427,108.72041982171952,2018_11_15_Sec_8_P1_Bilahari_slates,Performer2_Sess1_Bilahari
467,89.34856321288218,91.8187999616601,2018_11_15_Sec_8_P1_Bilahari_slates,Performer2_Sess1_Bilahari
468,42.73409565800824,45.15432761430077,2018_11_15_Sec_8_P1_Bilahari_slates,Performer2_Sess1_Bilahari
469,191.4683504265312,193.8485785488353,2018_11_15_Sec_8_P1_Bilahari_slates,Performer2_Sess1_Bilahari
470,110.17055880379564,112.55078692609986,2018_11_15_Sec_8_P1_Bilahari_slates,Performer2_Sess1_Bilahari
471,206.3197737946899,208.60999329052044,2018_11_15_Sec_8_P1_Bilahari_slates,Performer2_Sess1_Bilahari
494,76.34731716668263,81.51781270967122,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
498,324.1510668072462,327.74141090769666,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
499,55.60532924374579,59.065660883734296,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
500,357.3042442250551,360.71457107255816,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
502,361.30462762388566,364.4449285919677,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
505,257.29465925428923,260.394956388383,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
506,377.3261631362024,380.3364516438224,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
507,320.32069970286585,323.2409795840122,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
508,284.5972759513083,287.7875817118757,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
510,66.57638071503881,69.40665196971148,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
511,237.9028007284577,240.6430633566567,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
513,298.09856992236166,300.6988191316016,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
514,30.81295312949295,33.37319850474456,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
517,168.97619476660594,171.84646985526692,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
518,338.81247196396043,341.3227125467267,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
519,272.3160989168982,274.7863356656762,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
520,71.66686859005078,74.08710054634332,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
521,92.5388689734496,94.95910092974216,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
522,133.6628103134285,136.08304226972106,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
523,172.88656953896287,175.2667976612671,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
524,384.5268532540975,387.3071197162848,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
525,94.06901562350232,96.66926483274224,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
526,233.0423348988785,235.37255822869736,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
528,245.23350330681487,247.5237228026454,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
529,419.3901945749065,421.680414070737,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
531,51.5049362599444,53.745150963289554,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
532,266.6055516150675,268.8457663184127,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
533,269.97587462858235,272.2160893319275,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
534,404.7687932521805,407.2390300009584,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
535,110.71061056263775,112.86081663950922,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
536,329.45157481069674,331.6017808875682,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
537,90.33865810409276,92.44886034697592,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
540,116.70118470238664,118.7213783187961,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
541,340.0325889006038,342.05278251701327,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
542,114.00092590817596,116.02111952458544,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
543,364.86496884884497,366.8851624652544,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
546,413.8596645260231,416.189887855842,2018_11_15_Sec_9_P1_Todi_slates,Performer2_Sess1_Todi
566,113.46087414933382,117.50126138215276,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
567,102.29980446659636,106.1201706124796,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
568,428.53107064123446,432.6214626665388,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
569,121.51164573948049,124.88196875299528,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
570,139.06332790184987,142.20362886993192,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
571,128.5723224384165,131.71262340649858,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
572,145.04390108310167,148.00418479823634,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
573,357.4442576440141,360.3645375251605,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
574,408.90919006997024,411.82946995111655,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
575,291.5779449822677,294.4082162369404,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
576,181.3073765935013,184.2276564746477,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
577,387.4071293012556,390.09738713696913,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
578,335.8021834563404,338.492441292054,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
579,405.5788708904437,408.2691287261573,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
580,218.65095562158533,222.06128246908844,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
581,434.46163903000087,437.0618882392408,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
582,424.8407169558132,427.35095753857945,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
583,217.39083485095367,219.8610715997316,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
584,345.70313236844623,348.6634160835809,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
585,236.9127058372472,239.5629598389725,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
586,305.1192427873094,307.49947090961365,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
587,134.69290903862742,137.02313236844626,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
588,402.0285306239815,404.40875874628574,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
589,423.5805961851816,425.8708156810121,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
590,271.9160605770152,274.1562752803603,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
591,170.55634620914404,172.7565570785009,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
592,413.1395955142336,415.3398063835904,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
593,474.1054385124124,476.395658008243,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
594,322.44090290424606,324.55110514712925,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
595,76.29731237419725,78.62753570401608,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
596,430.1512259177609,432.4814492475797,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
597,419.3901945749065,421.5003968177896,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
600,120.5215508482699,123.48183456340456,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
601,67.65648423272307,70.256733441963,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
611,400.27836288699314,402.5685823828237,2018_11_18_am_Sec_1_P1_Varaali_slates,Performer3_Sess1_Varali
630,393.4377072749928,398.5581980254959,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
631,370.4955084826991,375.52599060672856,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
632,45.574367871177984,49.84477714942968,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
633,422.1404581616025,426.2308501869069,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
634,450.0831362024345,454.0335148087797,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
635,101.75975270775422,105.3100929742164,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
636,221.481226876258,224.9415585162465,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
637,187.10793252180576,190.3882469088469,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
638,507.218612096233,510.7189475702098,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
639,170.59635004313233,173.87666443017346,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
640,155.5749103805233,158.67520751461706,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
641,129.12237515575575,132.1726674973641,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
642,462.7743525352247,465.7846410428447,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
643,395.55791047637297,398.568198983993,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
644,483.4663356656761,486.47662417329616,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
645,511.7190434199175,514.6393233010639,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
646,566.2942739384644,569.124545193137,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
647,312.54995495063736,315.38022620531,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
648,516.7195226684557,519.5497939231284,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
649,38.77371609316591,41.37396530240582,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
651,329.1015412632991,331.701790472539,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
652,164.52576823540684,167.17602223713214,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
653,69.09662225630211,71.56685900508002,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
654,150.76444934342948,153.36469855266938,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
655,418.4601054346783,420.9303421834563,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
656,317.72045049362595,320.1006786159302,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
657,108.4703958592926,110.80061918911146,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
658,95.77917952650245,98.01939422984758,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
659,405.3188459695197,407.55906067286486,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
660,429.48116169845673,432.261428160644,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
661,74.9971877695773,77.19739863893413,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
662,399.0682469088469,401.2684577782037,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
663,505.648461612192,507.79866768906345,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
664,306.55938081088846,308.66958305377165,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
665,377.7862072270679,379.9364133039393,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
666,412.4695312949295,414.5797335378126,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
667,444.6826186140132,446.7428160644109,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
668,388.48723281893984,390.5074264353493,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
669,453.50346400843466,455.5236576248441,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
670,462.4543218633182,464.4745154797277,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
677,237.7227834755104,239.7429770919198,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
686,449.5430844435924,451.5632780600018,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
688,175.9968676315537,178.37709575385793,2018_11_18_am_Sec_2_P2_Shankara_slates,Performer3_Sess1_Shankarabharanam
710,241.9931927537621,245.58353685421253,2018_11_18_am_Sec_3_P1_Anandabhairavi_A_slates,Performer3_Sess1_AnandabhairaviA
711,142.4336509153647,145.9339863893415,2018_11_18_am_Sec_3_P1_Anandabhairavi_A_slates,Performer3_Sess1_AnandabhairaviA
712,184.4976823540688,187.9980178280456,2018_11_18_am_Sec_3_P1_Anandabhairavi_A_slates,Performer3_Sess1_AnandabhairaviA
713,136.67309882104857,139.45336528323585,2018_11_18_am_Sec_3_P1_Anandabhairavi_A_slates,Performer3_Sess1_AnandabhairaviA
714,328.6915019649189,331.3817598006325,2018_11_18_am_Sec_3_P1_Anandabhairavi_A_slates,Performer3_Sess1_AnandabhairaviA
715,422.50049266749727,424.79071216332784,2018_11_18_am_Sec_3_P1_Anandabhairavi_A_slates,Performer3_Sess1_AnandabhairaviA
716,362.9747876928975,365.1249937697689,2018_11_18_am_Sec_3_P1_Anandabhairavi_A_slates,Performer3_Sess1_AnandabhairaviA
717,367.475219016582,369.6254250934534,2018_11_18_am_Sec_3_P1_Anandabhairavi_A_slates,Performer3_Sess1_AnandabhairaviA
718,228.271877695773,230.5620971916036,2018_11_18_am_Sec_3_P1_Anandabhairavi_A_slates,Performer3_Sess1_AnandabhairaviA
719,325.5912048308252,327.92142816064404,2018_11_18_am_Sec_3_P1_Anandabhairavi_A_slates,Performer3_Sess1_AnandabhairaviA
720,376.4260768714655,378.4862743218632,2018_11_18_am_Sec_3_P1_Anandabhairavi_A_slates,Performer3_Sess1_AnandabhairaviA
723,259.094831783763,262.6851758842135,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
724,72.83698073420875,75.93727786830249,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
725,329.9116189015623,332.9619112431706,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
726,362.38473114156994,365.3050110227163,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
727,283.9672155659925,286.7074781941915,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
729,401.75850474456047,404.4487625802741,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
730,281.9970267420684,284.5972759513083,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
731,135.68300392983798,138.2432493050896,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
733,342.86286015527645,345.42310553052806,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
734,304.5791910284673,307.0894316112335,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
735,307.67948816256103,310.23973353781264,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
736,338.9524853829195,341.2827087127384,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
737,79.39760950829098,81.77783763059522,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
738,391.2775002396242,393.7477369884021,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
739,360.3245336911722,362.5647483945173,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
740,215.36064027604712,217.60085497939227,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
741,283.38715997316206,285.58737084251885,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
742,311.5098552669414,313.7100661362982,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
743,198.03898015911048,200.189186235982,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
744,236.10262819898395,238.2528342758554,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
745,139.7833969136394,141.89359915652255,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
746,206.94983418000567,209.0100316304035,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
747,351.14365379085586,353.25385603373905,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
748,372.60571072558224,374.6259043419917,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
760,145.89398255535318,147.91417617176265,2018_11_18_am_Sec_3_P2_Anandabhairavi_B_slates,Performer3_Sess1_AnandabhairaviB
763,210.2401495255439,217.48084347742736,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
764,193.5885536279114,198.57903191795265,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
765,33.10317262532349,38.0936509153647,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
766,144.64386274321862,149.54433240678614,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
767,229.90203393079648,234.1224384165628,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
768,122.23171475127,126.412115403048,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
769,450.3931659158439,454.3035406882008,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
770,466.0946707562541,470.2250666155467,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
771,191.1183168791335,194.84867439854304,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
772,35.22337582670372,38.50369021374484,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
773,55.87535512316686,59.42569538962905,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
774,66.08633374868205,69.09662225630211,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
776,364.7749602223713,367.7352439375059,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
777,92.22883926004025,95.23912776766028,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
778,146.84407361257544,149.62434007476276,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
779,44.35425093453464,46.77448289082717,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
780,143.38374197258696,145.8039739288795,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
781,277.7266174638167,280.1468494201092,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
782,93.84899453656664,96.22922265887088,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
783,310.6997776286782,312.9899971245087,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
784,272.99616409469945,275.28638359053,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
786,228.5519045336912,230.79211923703627,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
787,352.09374484807813,354.74399884980346,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
788,465.7846410428447,467.9848519122016,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
789,225.5816198600594,227.6418173104572,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
790,124.35191795265024,126.412115403048,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
791,155.48490175404962,157.5450992044474,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
792,320.2406920348892,322.30088948528703,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
793,257.654693760184,260.394956388383,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
794,473.8354126329914,475.9456148758745,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
798,407.2090271254672,409.409237994824,2018_11_18_am_Sec_4_P1_Kalyani_slates,Performer3_Sess1_Kalyani
823,267.055594747436,271.77604715805614,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
824,363.42483082526593,368.0552746094124,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
825,216.6707658391641,220.8511664909421,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
826,343.00287357423554,346.8232397201188,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
827,436.0917952650244,439.8621566184222,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
828,470.5050934534649,474.0554337199271,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
829,444.9926483274225,448.3129665484519,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
830,483.10630115978137,486.47662417329616,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
831,226.3016888718489,229.58200325889,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
832,357.94430556886795,361.0446027029617,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
833,437.8019591680245,440.9422601361065,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
834,39.81381577686187,43.004121537429306,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
835,274.61631937122587,277.6266078788459,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
836,306.51937697690016,309.4796606920348,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
838,71.21682545768235,74.2671177992907,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
839,506.3585296654844,509.2288047541454,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
840,296.2583935588996,299.0886648135723,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
842,342.06278347551034,344.893054730183,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
844,245.73355123166868,248.47381385986768,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
845,453.50346400843466,456.24372663663365,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
846,282.2670526214894,285.0073152496884,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
847,65.94632032972298,68.68658295792197,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
848,463.8444550944119,467.254781941915,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
849,298.4586044282564,301.14886226397005,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
850,374.405883255056,377.0961410907696,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
851,363.1148011118565,366.12508961947657,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
852,81.91785104955429,84.60810888526788,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
853,345.25308923607776,347.9033432378031,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
854,115.66108501869068,118.31133902041596,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
855,124.44192657912392,127.00217195437553,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
856,450.03313140994914,452.5933767852008,2018_11_18_am_Sec_5_P1_Bhairavi_slates,Performer3_Sess1_Bhairavi
